ObservationDate,Country/Region,Deaths
01/28/2021,Kenya,5522.0
01/28/2021,Kiribati,5523.0
01/28/2021,Kosovo,5524.0
01/28/2021,Kuwait,5525.0
01/28/2021,Kyrgyzstan,5526.0
01/28/2021,Laos,5527.0
01/28/2021,Honduras,5528.0
01/28/2021,Lebanon,5529.0
01/28/2021,Iceland,5530.0
01/28/2021,Guyana,5531.0
01/28/2021,Ecuador,5532.0
01/28/2021,Egypt,5533.0
01/28/2021,El Salvador,5534.0
01/28/2021,Equatorial Guinea,5535.0
01/28/2021,Eritrea,5536.0
01/28/2021,Haiti,5537.0
01/28/2021,Eswatini,5538.0
01/28/2021,Ethiopia,5539.0
01/28/2021,Fiji,5540.0
01/28/2021,Finland,5541.0
01/28/2021,Estonia,5542.0
01/28/2021,Gabon,5543.0
01/28/2021,France,5544.0
01/28/2021,Guinea,5545.0
01/28/2021,Guatemala,5546.0
01/28/2021,Grenada,5547.0
01/28/2021,Guinea-Bissau,5548.0
01/28/2021,Ghana,5549.0
01/28/2021,Germany,5550.0
01/28/2021,Georgia,5551.0
01/28/2021,Gambia,5552.0
01/28/2021,Greece,5553.0
01/29/2020,Malaysia,5554.0
01/29/2020,Vietnam,5555.0
01/29/2020,United Arab Emirates,5556.0
01/29/2020,US,5557.0
01/29/2020,Thailand,5558.0
01/29/2020,Taiwan,5559.0
01/29/2020,Sri Lanka,5560.0
01/29/2020,South Korea,5561.0
01/29/2020,Singapore,5562.0
01/29/2020,Nepal,5563.0
01/29/2020,Mainland China,5564.0
01/29/2020,Macau,5565.0
01/29/2020,Kiribati,5566.0
01/29/2020,Cambodia,5567.0
01/29/2020,Canada,5568.0
01/29/2020,China,5569.0
01/29/2020,Finland,5570.0
01/29/2020,Australia,5571.0
01/29/2020,Germany,5572.0
01/29/2020,Hong Kong,5573.0
01/29/2020,Japan,5574.0
01/29/2020,France,5575.0
01/29/2021,Oman,5576.0
01/29/2021,Nepal,5577.0
01/29/2021,Netherlands,5578.0
01/29/2021,New Zealand,5579.0
01/29/2021,Nicaragua,5580.0
01/29/2021,Niger,5581.0
01/29/2021,Nigeria,5582.0
01/29/2021,North Macedonia,5583.0
01/29/2021,Norway,5584.0
01/29/2021,Pakistan,5585.0
01/29/2021,Philippines,5586.0
01/29/2021,Papua New Guinea,5587.0
01/29/2021,Paraguay,5588.0
01/29/2021,Peru,5589.0
01/29/2021,Namibia,5590.0
01/29/2021,Poland,5591.0
01/29/2021,Portugal,5592.0
01/29/2021,Qatar,5593.0
01/29/2021,Romania,5594.0
01/29/2021,Russia,5595.0
01/29/2021,Panama,5596.0
01/29/2021,Mozambique,5597.0
01/29/2021,Moldova,5598.0
01/29/2021,Montenegro,5599.0
01/29/2021,Libya,5600.0
01/29/2021,Liechtenstein,5601.0
01/29/2021,Lithuania,5602.0
01/29/2021,Luxembourg,5603.0
01/29/2021,MS Zaandam,5604.0
01/29/2021,Macau,5605.0
01/29/2021,Madagascar,5606.0
01/29/2021,Mainland China,5607.0
01/29/2021,Malawi,5608.0
01/29/2021,Malaysia,5609.0
01/29/2021,Maldives,5610.0
01/29/2021,Mali,5611.0
01/29/2021,Malta,5612.0
01/29/2021,Marshall Islands,5613.0
01/29/2021,Mauritania,5614.0
01/29/2021,Mauritius,5615.0
01/29/2021,Mexico,5616.0
01/29/2021,Micronesia,5617.0
01/29/2021,Rwanda,5618.0
01/29/2021,Monaco,5619.0
01/29/2021,Mongolia,5620.0
01/29/2021,Morocco,5621.0
01/29/2021,Saint Kitts and Nevis,5622.0
01/29/2021,Sao Tome and Principe,5623.0
01/29/2021,Saint Vincent and the Grenadines,5624.0
01/29/2021,Tanzania,5625.0
01/29/2021,Thailand,5626.0
01/29/2021,Timor-Leste,5627.0
01/29/2021,Togo,5628.0
01/29/2021,Trinidad and Tobago,5629.0
01/29/2021,Tunisia,5630.0
01/29/2021,Turkey,5631.0
01/29/2021,UK,5632.0
01/29/2021,US,5633.0
01/29/2021,Uganda,5634.0
01/29/2021,Ukraine,5635.0
01/29/2021,United Arab Emirates,5636.0
01/29/2021,Uruguay,5637.0
01/29/2021,Uzbekistan,5638.0
01/29/2021,Vanuatu,5639.0
01/29/2021,Venezuela,5640.0
01/29/2021,Vietnam,5641.0
01/29/2021,West Bank and Gaza,5642.0
01/29/2021,Yemen,5643.0
01/29/2021,Zambia,5644.0
01/29/2021,Zimbabwe,5645.0
01/29/2021,Tajikistan,5646.0
01/29/2021,Saint Lucia,5647.0
01/29/2021,Taiwan,5648.0
01/29/2021,Switzerland,5649.0
01/29/2021,Samoa,5650.0
01/29/2021,San Marino,5651.0
01/29/2021,Liberia,5652.0
01/29/2021,Saudi Arabia,5653.0
01/29/2021,Senegal,5654.0
01/29/2021,Serbia,5655.0
01/29/2021,Seychelles,5656.0
01/29/2021,Sierra Leone,5657.0
01/29/2021,Singapore,5658.0
01/29/2021,Slovakia,5659.0
01/29/2021,Slovenia,5660.0
01/29/2021,Solomon Islands,5661.0
01/29/2021,Somalia,5662.0
01/29/2021,South Africa,5663.0
01/29/2021,South Korea,5664.0
01/29/2021,South Sudan,5665.0
01/29/2021,Spain,5666.0
01/29/2021,Sri Lanka,5667.0
01/29/2021,Sudan,5668.0
01/29/2021,Suriname,5669.0
01/29/2021,Sweden,5670.0
01/29/2021,Syria,5671.0
01/29/2021,Lesotho,5672.0
01/29/2021,Cyprus,5673.0
01/29/2021,Latvia,5674.0
01/29/2021,Bulgaria,5675.0
01/29/2021,Burkina Faso,5676.0
01/29/2021,Burma,5677.0
01/29/2021,Burundi,5678.0
01/29/2021,Cabo Verde,5679.0
01/29/2021,Cambodia,5680.0
01/29/2021,Cameroon,5681.0
01/29/2021,Canada,5682.0
01/29/2021,Central African Republic,5683.0
01/29/2021,Brunei,5684.0
01/29/2021,Chad,5685.0
01/29/2021,Colombia,5686.0
01/29/2021,Comoros,5687.0
01/29/2021,Congo (Brazzaville),5688.0
01/29/2021,Congo (Kinshasa),5689.0
01/29/2021,Costa Rica,5690.0
01/29/2021,Croatia,5691.0
01/29/2021,Cuba,5692.0
01/29/2021,Lebanon,5693.0
01/29/2021,Czech Republic,5694.0
01/29/2021,Chile,5695.0
01/29/2021,Brazil,5696.0
01/29/2021,Botswana,5697.0
01/29/2021,Bosnia and Herzegovina,5698.0
01/29/2021,Afghanistan,5699.0
01/29/2021,Albania,5700.0
01/29/2021,Algeria,5701.0
01/29/2021,Andorra,5702.0
01/29/2021,Angola,5703.0
01/29/2021,Antigua and Barbuda,5704.0
01/29/2021,Argentina,5705.0
01/29/2021,Armenia,5706.0
01/29/2021,Australia,5707.0
01/29/2021,Austria,5708.0
01/29/2021,Azerbaijan,5709.0
01/29/2021,Bahamas,5710.0
01/29/2021,Bahrain,5711.0
01/29/2021,Bangladesh,5712.0
01/29/2021,Barbados,5713.0
01/29/2021,Belarus,5714.0
01/29/2021,Belgium,5715.0
01/29/2021,Belize,5716.0
01/29/2021,Benin,5717.0
01/29/2021,Bhutan,5718.0
01/29/2021,Bolivia,5719.0
01/29/2021,Denmark,5720.0
01/29/2021,Djibouti,5721.0
01/29/2021,Diamond Princess,5722.0
01/29/2021,Dominican Republic,5723.0
01/29/2021,Hong Kong,5724.0
01/29/2021,Hungary,5725.0
01/29/2021,Iceland,5726.0
01/29/2021,India,5727.0
01/29/2021,Indonesia,5728.0
01/29/2021,Iran,5729.0
01/29/2021,Iraq,5730.0
01/29/2021,Ireland,5731.0
01/29/2021,Israel,5732.0
01/29/2021,Italy,5733.0
01/29/2021,Ivory Coast,5734.0
01/29/2021,Jamaica,5735.0
01/29/2021,Japan,5736.0
01/29/2021,Jordan,5737.0
01/29/2021,Kazakhstan,5738.0
01/29/2021,Kenya,5739.0
01/29/2021,Kiribati,5740.0
01/29/2021,Kosovo,5741.0
01/29/2021,Kuwait,5742.0
01/29/2021,Kyrgyzstan,5743.0
01/29/2021,Laos,5744.0
01/29/2021,Honduras,5745.0
01/29/2021,Dominica,5746.0
01/29/2021,Holy See,5747.0
01/29/2021,Guyana,5748.0
01/29/2021,Ecuador,5749.0
01/29/2021,Egypt,5750.0
01/29/2021,El Salvador,5751.0
01/29/2021,Equatorial Guinea,5752.0
01/29/2021,Eritrea,5753.0
01/29/2021,Estonia,5754.0
01/29/2021,Eswatini,5755.0
01/29/2021,Ethiopia,5756.0
01/29/2021,Haiti,5757.0
01/29/2021,Finland,5758.0
01/29/2021,Fiji,5759.0
01/29/2021,Gabon,5760.0
01/29/2021,Gambia,5761.0
01/29/2021,Georgia,5762.0
01/29/2021,Germany,5763.0
01/29/2021,Ghana,5764.0
01/29/2021,Greece,5765.0
01/29/2021,Grenada,5766.0
01/29/2021,Guatemala,5767.0
01/29/2021,Guinea,5768.0
01/29/2021,Guinea-Bissau,5769.0
01/29/2021,France,5770.0
01/30/2020,South Korea,5771.0
01/30/2020,Philippines,5772.0
01/30/2020,Singapore,5773.0
01/30/2020,Sri Lanka,5774.0
01/30/2020,Malaysia,5775.0
01/30/2020,Thailand,5776.0
01/30/2020,US,5777.0
01/30/2020,United Arab Emirates,5778.0
01/30/2020,Vietnam,5779.0
01/30/2020,Taiwan,5780.0
01/30/2020,Mainland China,5781.0
01/30/2020,Nepal,5782.0
01/30/2020,Kiribati,5783.0
01/30/2020,Macau,5784.0
01/30/2020,Australia,5785.0
01/30/2020,Canada,5786.0
01/30/2020,China,5787.0
01/30/2020,Finland,5788.0
01/30/2020,Cambodia,5789.0
01/30/2020,Germany,5790.0
01/30/2020,Hong Kong,5791.0
01/30/2020,India,5792.0
01/30/2020,Japan,5793.0
01/30/2020,France,5794.0
01/30/2021,Norway,5795.0
01/30/2021,Namibia,5796.0
01/30/2021,Nepal,5797.0
01/30/2021,Netherlands,5798.0
01/30/2021,New Zealand,5799.0
01/30/2021,Nicaragua,5800.0
01/30/2021,Niger,5801.0
01/30/2021,Nigeria,5802.0
01/30/2021,North Macedonia,5803.0
01/30/2021,Oman,5804.0
01/30/2021,Philippines,5805.0
01/30/2021,Panama,5806.0
01/30/2021,Papua New Guinea,5807.0
01/30/2021,Paraguay,5808.0
01/30/2021,Peru,5809.0
01/30/2021,Mozambique,5810.0
01/30/2021,Poland,5811.0
01/30/2021,Portugal,5812.0
01/30/2021,Qatar,5813.0
01/30/2021,Romania,5814.0
01/30/2021,Pakistan,5815.0
01/30/2021,Morocco,5816.0
01/30/2021,Micronesia,5817.0
01/30/2021,Mongolia,5818.0
01/30/2021,Liberia,5819.0
01/30/2021,Libya,5820.0
01/30/2021,Liechtenstein,5821.0
01/30/2021,Lithuania,5822.0
01/30/2021,Luxembourg,5823.0
01/30/2021,MS Zaandam,5824.0
01/30/2021,Macau,5825.0
01/30/2021,Madagascar,5826.0
01/30/2021,Mainland China,5827.0
01/30/2021,Malawi,5828.0
01/30/2021,Malaysia,5829.0
01/30/2021,Maldives,5830.0
01/30/2021,Mali,5831.0
01/30/2021,Malta,5832.0
01/30/2021,Marshall Islands,5833.0
01/30/2021,Mauritania,5834.0
01/30/2021,Mauritius,5835.0
01/30/2021,Mexico,5836.0
01/30/2021,Russia,5837.0
01/30/2021,Moldova,5838.0
01/30/2021,Monaco,5839.0
01/30/2021,Montenegro,5840.0
01/30/2021,Rwanda,5841.0
01/30/2021,Sao Tome and Principe,5842.0
01/30/2021,Saint Lucia,5843.0
01/30/2021,Tanzania,5844.0
01/30/2021,Thailand,5845.0
01/30/2021,Timor-Leste,5846.0
01/30/2021,Togo,5847.0
01/30/2021,Trinidad and Tobago,5848.0
01/30/2021,Tunisia,5849.0
01/30/2021,Turkey,5850.0
01/30/2021,UK,5851.0
01/30/2021,US,5852.0
01/30/2021,Uganda,5853.0
01/30/2021,Ukraine,5854.0
01/30/2021,United Arab Emirates,5855.0
01/30/2021,Uruguay,5856.0
01/30/2021,Uzbekistan,5857.0
01/30/2021,Vanuatu,5858.0
01/30/2021,Venezuela,5859.0
01/30/2021,Vietnam,5860.0
01/30/2021,West Bank and Gaza,5861.0
01/30/2021,Yemen,5862.0
01/30/2021,Zambia,5863.0
01/30/2021,Zimbabwe,5864.0
01/30/2021,Tajikistan,5865.0
01/30/2021,Saint Kitts and Nevis,5866.0
01/30/2021,Taiwan,5867.0
01/30/2021,Switzerland,5868.0
01/30/2021,Saint Vincent and the Grenadines,5869.0
01/30/2021,Samoa,5870.0
01/30/2021,San Marino,5871.0
01/30/2021,Lesotho,5872.0
01/30/2021,Saudi Arabia,5873.0
01/30/2021,Serbia,5874.0
01/30/2021,Seychelles,5875.0
01/30/2021,Sierra Leone,5876.0
01/30/2021,Singapore,5877.0
01/30/2021,Slovakia,5878.0
01/30/2021,Slovenia,5879.0
01/30/2021,Solomon Islands,5880.0
01/30/2021,Somalia,5881.0
01/30/2021,South Africa,5882.0
01/30/2021,South Korea,5883.0
01/30/2021,South Sudan,5884.0
01/30/2021,Spain,5885.0
01/30/2021,Sri Lanka,5886.0
01/30/2021,Sudan,5887.0
01/30/2021,Suriname,5888.0
01/30/2021,Sweden,5889.0
01/30/2021,Syria,5890.0
01/30/2021,Lebanon,5891.0
01/30/2021,Senegal,5892.0
01/30/2021,Laos,5893.0
01/30/2021,Bulgaria,5894.0
01/30/2021,Burkina Faso,5895.0
01/30/2021,Burma,5896.0
01/30/2021,Burundi,5897.0
01/30/2021,Cabo Verde,5898.0
01/30/2021,Cambodia,5899.0
01/30/2021,Cameroon,5900.0
01/30/2021,Canada,5901.0
01/30/2021,Central African Republic,5902.0
01/30/2021,Brunei,5903.0
01/30/2021,Chad,5904.0
01/30/2021,Colombia,5905.0
01/30/2021,Comoros,5906.0
01/30/2021,Congo (Brazzaville),5907.0
01/30/2021,Congo (Kinshasa),5908.0
01/30/2021,Croatia,5909.0
01/30/2021,Cuba,5910.0
01/30/2021,Cyprus,5911.0
01/30/2021,Czech Republic,5912.0
01/30/2021,Denmark,5913.0
01/30/2021,Chile,5914.0
01/30/2021,Brazil,5915.0
01/30/2021,Botswana,5916.0
01/30/2021,Bosnia and Herzegovina,5917.0
01/30/2021,Afghanistan,5918.0
01/30/2021,Albania,5919.0
01/30/2021,Algeria,5920.0
01/30/2021,Andorra,5921.0
01/30/2021,Angola,5922.0
01/30/2021,Antigua and Barbuda,5923.0
01/30/2021,Argentina,5924.0
01/30/2021,Armenia,5925.0
01/30/2021,Australia,5926.0
01/30/2021,Austria,5927.0
01/30/2021,Azerbaijan,5928.0
01/30/2021,Bahamas,5929.0
01/30/2021,Bahrain,5930.0
01/30/2021,Bangladesh,5931.0
01/30/2021,Barbados,5932.0
01/30/2021,Belarus,5933.0
01/30/2021,Belgium,5934.0
01/30/2021,Belize,5935.0
01/30/2021,Benin,5936.0
01/30/2021,Bhutan,5937.0
01/30/2021,Bolivia,5938.0
01/30/2021,Diamond Princess,5939.0
01/30/2021,Djibouti,5940.0
01/30/2021,Costa Rica,5941.0
01/30/2021,Dominican Republic,5942.0
01/30/2021,Honduras,5943.0
01/30/2021,Hong Kong,5944.0
01/30/2021,Hungary,5945.0
01/30/2021,Iceland,5946.0
01/30/2021,Dominica,5947.0
01/30/2021,Indonesia,5948.0
01/30/2021,Iran,5949.0
01/30/2021,Iraq,5950.0
01/30/2021,Ireland,5951.0
01/30/2021,Israel,5952.0
01/30/2021,Italy,5953.0
01/30/2021,Ivory Coast,5954.0
01/30/2021,Jamaica,5955.0
01/30/2021,Japan,5956.0
01/30/2021,Jordan,5957.0
01/30/2021,Kazakhstan,5958.0
01/30/2021,Kenya,5959.0
01/30/2021,Kiribati,5960.0
01/30/2021,Kosovo,5961.0
01/30/2021,Kuwait,5962.0
01/30/2021,Kyrgyzstan,5963.0
01/30/2021,Holy See,5964.0
01/30/2021,Haiti,5965.0
01/30/2021,India,5966.0
01/30/2021,Guinea-Bissau,5967.0
01/30/2021,Ecuador,5968.0
01/30/2021,Egypt,5969.0
01/30/2021,El Salvador,5970.0
01/30/2021,Guyana,5971.0
01/30/2021,Eritrea,5972.0
01/30/2021,Estonia,5973.0
01/30/2021,Eswatini,5974.0
01/30/2021,Ethiopia,5975.0
01/30/2021,Fiji,5976.0
01/30/2021,Finland,5977.0
01/30/2021,Equatorial Guinea,5978.0
01/30/2021,Gabon,5979.0
01/30/2021,France,5980.0
01/30/2021,Guinea,5981.0
01/30/2021,Guatemala,5982.0
01/30/2021,Grenada,5983.0
01/30/2021,Greece,5984.0
01/30/2021,Latvia,5985.0
01/30/2021,Germany,5986.0
01/30/2021,Georgia,5987.0
01/30/2021,Gambia,5988.0
01/30/2021,Ghana,5989.0
01/31/2020,Malaysia,5990.0
01/31/2020,Nepal,5991.0
01/31/2020,Philippines,5992.0
01/31/2020,Russia,5993.0
01/31/2020,Singapore,5994.0
01/31/2020,South Korea,5995.0
01/31/2020,Taiwan,5996.0
01/31/2020,Sweden,5997.0
01/31/2020,Thailand,5998.0
01/31/2020,UK,5999.0
01/31/2020,United Arab Emirates,6000.0
01/31/2020,Vietnam,6001.0
01/31/2020,Sri Lanka,6002.0
01/31/2020,US,6003.0
01/31/2020,Mainland China,6004.0
01/31/2020,Kiribati,6005.0
01/31/2020,Macau,6006.0
01/31/2020,Cambodia,6007.0
01/31/2020,Canada,6008.0
01/31/2020,China,6009.0
01/31/2020,Finland,6010.0
01/31/2020,Australia,6011.0
01/31/2020,Germany,6012.0
01/31/2020,Hong Kong,6013.0
01/31/2020,India,6014.0
01/31/2020,Italy,6015.0
01/31/2020,Japan,6016.0
01/31/2020,France,6017.0
01/31/2021,Oman,6018.0
01/31/2021,Nepal,6019.0
01/31/2021,Netherlands,6020.0
01/31/2021,New Zealand,6021.0
01/31/2021,Nicaragua,6022.0
01/31/2021,Niger,6023.0
01/31/2021,Nigeria,6024.0
01/31/2021,North Macedonia,6025.0
01/31/2021,Norway,6026.0
01/31/2021,Pakistan,6027.0
01/31/2021,Poland,6028.0
01/31/2021,Papua New Guinea,6029.0
01/31/2021,Paraguay,6030.0
01/31/2021,Peru,6031.0
01/31/2021,Philippines,6032.0
01/31/2021,Namibia,6033.0
01/31/2021,Portugal,6034.0
01/31/2021,Qatar,6035.0
01/31/2021,Romania,6036.0
01/31/2021,Russia,6037.0
01/31/2021,Panama,6038.0
01/31/2021,Mozambique,6039.0
01/31/2021,Micronesia,6040.0
01/31/2021,Montenegro,6041.0
01/31/2021,Liberia,6042.0
01/31/2021,Libya,6043.0
01/31/2021,Liechtenstein,6044.0
01/31/2021,Lithuania,6045.0
01/31/2021,MS Zaandam,6046.0
01/31/2021,Macau,6047.0
01/31/2021,Madagascar,6048.0
01/31/2021,Mainland China,6049.0
01/31/2021,Malawi,6050.0
01/31/2021,Malaysia,6051.0
01/31/2021,Maldives,6052.0
01/31/2021,Mali,6053.0
01/31/2021,Malta,6054.0
01/31/2021,Marshall Islands,6055.0
01/31/2021,Mauritania,6056.0
01/31/2021,Mauritius,6057.0
01/31/2021,Mexico,6058.0
01/31/2021,Rwanda,6059.0
01/31/2021,Moldova,6060.0
01/31/2021,Monaco,6061.0
01/31/2021,Mongolia,6062.0
01/31/2021,Morocco,6063.0
01/31/2021,Saint Kitts and Nevis,6064.0
01/31/2021,Senegal,6065.0
01/31/2021,Saint Vincent and the Grenadines,6066.0
01/31/2021,Thailand,6067.0
01/31/2021,Timor-Leste,6068.0
01/31/2021,Togo,6069.0
01/31/2021,Trinidad and Tobago,6070.0
01/31/2021,Tunisia,6071.0
01/31/2021,Turkey,6072.0
01/31/2021,UK,6073.0
01/31/2021,US,6074.0
01/31/2021,Uganda,6075.0
01/31/2021,Ukraine,6076.0
01/31/2021,United Arab Emirates,6077.0
01/31/2021,Uruguay,6078.0
01/31/2021,Uzbekistan,6079.0
01/31/2021,Vanuatu,6080.0
01/31/2021,Venezuela,6081.0
01/31/2021,Vietnam,6082.0
01/31/2021,West Bank and Gaza,6083.0
01/31/2021,Yemen,6084.0
01/31/2021,Zambia,6085.0
01/31/2021,Zimbabwe,6086.0
01/31/2021,Lesotho,6087.0
01/31/2021,Tanzania,6088.0
01/31/2021,Saint Lucia,6089.0
01/31/2021,Tajikistan,6090.0
01/31/2021,Syria,6091.0
01/31/2021,Samoa,6092.0
01/31/2021,San Marino,6093.0
01/31/2021,Sao Tome and Principe,6094.0
01/31/2021,Saudi Arabia,6095.0
01/31/2021,Serbia,6096.0
01/31/2021,Seychelles,6097.0
01/31/2021,Sierra Leone,6098.0
01/31/2021,Singapore,6099.0
01/31/2021,Slovakia,6100.0
01/31/2021,Slovenia,6101.0
01/31/2021,Solomon Islands,6102.0
01/31/2021,Somalia,6103.0
01/31/2021,South Africa,6104.0
01/31/2021,South Korea,6105.0
01/31/2021,South Sudan,6106.0
01/31/2021,Spain,6107.0
01/31/2021,Sri Lanka,6108.0
01/31/2021,Sudan,6109.0
01/31/2021,Suriname,6110.0
01/31/2021,Sweden,6111.0
01/31/2021,Switzerland,6112.0
01/31/2021,Taiwan,6113.0
01/31/2021,Lebanon,6114.0
01/31/2021,Luxembourg,6115.0
01/31/2021,Laos,6116.0
01/31/2021,Bulgaria,6117.0
01/31/2021,Burkina Faso,6118.0
01/31/2021,Burma,6119.0
01/31/2021,Burundi,6120.0
01/31/2021,Cabo Verde,6121.0
01/31/2021,Cambodia,6122.0
01/31/2021,Cameroon,6123.0
01/31/2021,Canada,6124.0
01/31/2021,Central African Republic,6125.0
01/31/2021,Chad,6126.0
01/31/2021,Chile,6127.0
01/31/2021,Colombia,6128.0
01/31/2021,Comoros,6129.0
01/31/2021,Congo (Brazzaville),6130.0
01/31/2021,Congo (Kinshasa),6131.0
01/31/2021,Costa Rica,6132.0
01/31/2021,Croatia,6133.0
01/31/2021,Cuba,6134.0
01/31/2021,Cyprus,6135.0
01/31/2021,Czech Republic,6136.0
01/31/2021,Denmark,6137.0
01/31/2021,Brunei,6138.0
01/31/2021,Diamond Princess,6139.0
01/31/2021,Brazil,6140.0
01/31/2021,Bosnia and Herzegovina,6141.0
01/31/2021,Afghanistan,6142.0
01/31/2021,Albania,6143.0
01/31/2021,Algeria,6144.0
01/31/2021,Andorra,6145.0
01/31/2021,Angola,6146.0
01/31/2021,Antigua and Barbuda,6147.0
01/31/2021,Argentina,6148.0
01/31/2021,Armenia,6149.0
01/31/2021,Australia,6150.0
01/31/2021,Austria,6151.0
01/31/2021,Azerbaijan,6152.0
01/31/2021,Bahamas,6153.0
01/31/2021,Bahrain,6154.0
01/31/2021,Bangladesh,6155.0
01/31/2021,Barbados,6156.0
01/31/2021,Belarus,6157.0
01/31/2021,Belgium,6158.0
01/31/2021,Belize,6159.0
01/31/2021,Benin,6160.0
01/31/2021,Bhutan,6161.0
01/31/2021,Bolivia,6162.0
01/31/2021,Botswana,6163.0
01/31/2021,Djibouti,6164.0
01/31/2021,Latvia,6165.0
01/31/2021,Dominican Republic,6166.0
01/31/2021,Hong Kong,6167.0
01/31/2021,Hungary,6168.0
01/31/2021,Iceland,6169.0
01/31/2021,India,6170.0
01/31/2021,Iran,6171.0
01/31/2021,Iraq,6172.0
01/31/2021,Ireland,6173.0
01/31/2021,Israel,6174.0
01/31/2021,Italy,6175.0
01/31/2021,Honduras,6176.0
01/31/2021,Ivory Coast,6177.0
01/31/2021,Japan,6178.0
01/31/2021,Jordan,6179.0
01/31/2021,Kazakhstan,6180.0
01/31/2021,Kenya,6181.0
01/31/2021,Dominica,6182.0
01/31/2021,Kiribati,6183.0
01/31/2021,Kosovo,6184.0
01/31/2021,Kuwait,6185.0
01/31/2021,Kyrgyzstan,6186.0
01/31/2021,Jamaica,6187.0
01/31/2021,Holy See,6188.0
01/31/2021,Indonesia,6189.0
01/31/2021,Guyana,6190.0
01/31/2021,Ecuador,6191.0
01/31/2021,Egypt,6192.0
01/31/2021,El Salvador,6193.0
01/31/2021,Equatorial Guinea,6194.0
01/31/2021,Haiti,6195.0
01/31/2021,Estonia,6196.0
01/31/2021,Eswatini,6197.0
01/31/2021,Ethiopia,6198.0
01/31/2021,Fiji,6199.0
01/31/2021,Finland,6200.0
01/31/2021,France,6201.0
01/31/2021,Eritrea,6202.0
01/31/2021,Gambia,6203.0
01/31/2021,Georgia,6204.0
01/31/2021,Germany,6205.0
01/31/2021,Ghana,6206.0
01/31/2021,Greece,6207.0
01/31/2021,Grenada,6208.0
01/31/2021,Guatemala,6209.0
01/31/2021,Guinea,6210.0
01/31/2021,Guinea-Bissau,6211.0
01/31/2021,Gabon,6212.0
02/01/2020,Russia,6213.0
02/01/2020,Singapore,6214.0
02/01/2020,South Korea,6215.0
02/01/2020,Spain,6216.0
02/01/2020,Sri Lanka,6217.0
02/01/2020,Sweden,6218.0
02/01/2020,United Arab Emirates,6219.0
02/01/2020,Thailand,6220.0
02/01/2020,UK,6221.0
02/01/2020,US,6222.0
02/01/2020,Vietnam,6223.0
02/01/2020,Philippines,6224.0
02/01/2020,Taiwan,6225.0
02/01/2020,Nepal,6226.0
02/01/2020,Malaysia,6227.0
02/01/2020,Mainland China,6228.0
02/01/2020,Australia,6229.0
02/01/2020,Cambodia,6230.0
02/01/2020,China,6231.0
02/01/2020,Finland,6232.0
02/01/2020,France,6233.0
02/01/2020,Germany,6234.0
02/01/2020,Canada,6235.0
02/01/2020,India,6236.0
02/01/2020,Italy,6237.0
02/01/2020,Japan,6238.0
02/01/2020,Kiribati,6239.0
02/01/2020,Macau,6240.0
02/01/2020,Hong Kong,6241.0
02/01/2021,Oman,6242.0
02/01/2021,Netherlands,6243.0
02/01/2021,New Zealand,6244.0
02/01/2021,Libya,6245.0
02/01/2021,Nicaragua,6246.0
02/01/2021,Niger,6247.0
02/01/2021,Nigeria,6248.0
02/01/2021,North Macedonia,6249.0
02/01/2021,Norway,6250.0
02/01/2021,Pakistan,6251.0
02/01/2021,Portugal,6252.0
02/01/2021,Papua New Guinea,6253.0
02/01/2021,Paraguay,6254.0
02/01/2021,Peru,6255.0
02/01/2021,Philippines,6256.0
02/01/2021,Poland,6257.0
02/01/2021,Nepal,6258.0
02/01/2021,Qatar,6259.0
02/01/2021,Romania,6260.0
02/01/2021,Russia,6261.0
02/01/2021,Panama,6262.0
02/01/2021,Namibia,6263.0
02/01/2021,Micronesia,6264.0
02/01/2021,Morocco,6265.0
02/01/2021,Liechtenstein,6266.0
02/01/2021,Lithuania,6267.0
02/01/2021,Luxembourg,6268.0
02/01/2021,MS Zaandam,6269.0
02/01/2021,Macau,6270.0
02/01/2021,Madagascar,6271.0
02/01/2021,Mainland China,6272.0
02/01/2021,Malawi,6273.0
02/01/2021,Malaysia,6274.0
02/01/2021,Maldives,6275.0
02/01/2021,Mali,6276.0
02/01/2021,Malta,6277.0
02/01/2021,Marshall Islands,6278.0
02/01/2021,Mauritania,6279.0
02/01/2021,Mauritius,6280.0
02/01/2021,Mexico,6281.0
02/01/2021,Rwanda,6282.0
02/01/2021,Moldova,6283.0
02/01/2021,Monaco,6284.0
02/01/2021,Mongolia,6285.0
02/01/2021,Montenegro,6286.0
02/01/2021,Mozambique,6287.0
02/01/2021,Saint Kitts and Nevis,6288.0
02/01/2021,Uganda,6289.0
02/01/2021,Saint Vincent and the Grenadines,6290.0
02/01/2021,Tanzania,6291.0
02/01/2021,Thailand,6292.0
02/01/2021,Timor-Leste,6293.0
02/01/2021,Togo,6294.0
02/01/2021,Trinidad and Tobago,6295.0
02/01/2021,Tunisia,6296.0
02/01/2021,Turkey,6297.0
02/01/2021,UK,6298.0
02/01/2021,US,6299.0
02/01/2021,Liberia,6300.0
02/01/2021,Ukraine,6301.0
02/01/2021,United Arab Emirates,6302.0
02/01/2021,Uruguay,6303.0
02/01/2021,Uzbekistan,6304.0
02/01/2021,Vanuatu,6305.0
02/01/2021,Venezuela,6306.0
02/01/2021,Vietnam,6307.0
02/01/2021,West Bank and Gaza,6308.0
02/01/2021,Yemen,6309.0
